Table of contents,,,,,,,,,,,
"SHS clients, by state/territory, age group and sex, July 2017 to June 2021",,,,,,,,,,,
,,,,,,,,,,,
Month,Sex,Age group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
NOV17,Total,40–44 years,"1,760","2,862",912,561,506,197,124,223,"7,123"
NOV17,Total,45–49 years,"1,437","2,421",694,463,414,172,83,183,"5,850"
NOV17,Total,50–54 years,"1,048","1,620",468,306,242,131,66,166,"4,036"
NOV17,Total,55–59 years,698,985,299,182,176,75,39,118,"2,565"
NOV17,Total,60–64 years,440,688,160,115,100,46,30,91,"1,666"
NOV17,Total,65+ years,507,"1,202",177,164,82,72,24,93,"2,318"
NOV17,Total,All Ages,"22,706","31,731","11,048","6,043","6,400","2,203","1,637","3,214","84,746"
OCT17,Female,0–4 years,"1,065","1,181",700,274,291,65,85,173,"3,834"
OCT17,Female,5–9 years,775,944,508,216,198,39,58,161,"2,898"
OCT17,Female,10–14 years,835,838,370,187,179,30,47,192,"2,676"
OCT17,Female,15–17 years,"1,147",876,375,225,262,93,66,87,"3,122"
OCT17,Female,18–19 years,877,934,293,165,249,98,50,91,"2,747"
OCT17,Female,20–24 years,"1,707","2,358",660,396,548,169,141,173,"6,128"
OCT17,Female,25–29 years,"1,094","2,214",591,391,416,120,114,177,"5,095"
OCT17,Female,30–34 years,"1,153","2,435",661,439,507,116,81,172,"5,543"
OCT17,Female,35–39 years,"1,192","2,265",578,460,397,122,97,152,"5,247"
OCT17,Female,40–44 years,"1,006","1,875",465,370,309,90,72,151,"4,322"
OCT17,Female,45–49 years,813,"1,539",342,290,223,78,42,122,"3,440"
OCT17,Female,50–54 years,525,940,229,191,133,50,42,87,"2,191"
OCT17,Female,55–59 years,309,630,126,102,84,39,22,57,"1,366"
OCT17,Female,60–64 years,217,414,71,65,47,20,14,45,888
OCT17,Female,65+ years,252,766,83,79,51,37,8,48,"1,322"
OCT17,Female,All Females,"12,967","20,209","6,052","3,850","3,894","1,166",939,"1,888","50,819"
OCT17,Male,0–4 years,"1,144","1,248",736,292,270,74,108,195,"4,059"
OCT17,Male,5–9 years,810,"1,023",565,230,216,48,61,174,"3,121"
OCT17,Male,10–14 years,774,795,408,172,173,33,43,166,"2,561"
OCT17,Male,15–17 years,825,632,298,123,160,47,41,84,"2,208"
OCT17,Male,18–19 years,484,546,192,109,148,86,27,51,"1,642"
OCT17,Male,20–24 years,929,"1,027",339,155,300,112,75,55,"2,981"
OCT17,Male,25–29 years,456,750,253,117,124,88,41,54,"1,878"
OCT17,Male,30–34 years,510,844,315,166,174,83,46,66,"2,197"
OCT17,Male,35–39 years,586,945,353,190,173,101,63,57,"2,459"
OCT17,Male,40–44 years,680,920,416,181,185,104,51,82,"2,603"
OCT17,Male,45–49 years,629,837,318,189,177,99,43,60,"2,343"
OCT17,Male,50–54 years,506,631,255,115,123,78,26,69,"1,797"
OCT17,Male,55–59 years,344,362,153,77,85,38,18,49,"1,123"
OCT17,Male,60–64 years,229,299,82,56,43,30,17,43,795
OCT17,Male,65+ years,237,494,89,80,36,31,17,43,"1,023"
OCT17,Male,All Males,"9,143","11,353","4,772","2,252","2,387","1,052",677,"1,248","32,790"
OCT17,Total,0–4 years,"2,209","2,429","1,436",566,561,139,193,368,"7,893"
OCT17,Total,5–9 years,"1,585","1,967","1,073",446,414,87,119,335,"6,019"
OCT17,Total,10–14 years,"1,609","1,633",778,359,352,63,90,358,"5,237"
OCT17,Total,15–17 years,"1,972","1,508",673,348,422,140,107,171,"5,330"
OCT17,Total,18–19 years,"1,361","1,480",485,274,397,184,77,142,"4,389"
OCT17,Total,20–24 years,"2,636","3,385",999,551,848,281,216,228,"9,109"
OCT17,Total,25–29 years,"1,550","2,964",844,508,540,208,155,231,"6,973"
OCT17,Total,30–34 years,"1,663","3,279",976,605,681,199,127,238,"7,740"
OCT17,Total,35–39 years,"1,778","3,210",931,650,570,223,160,209,"7,706"
OCT17,Total,40–44 years,"1,686","2,795",881,551,494,194,123,233,"6,925"
OCT17,Total,45–49 years,"1,442","2,376",660,479,400,177,85,182,"5,783"
OCT17,Total,50–54 years,"1,031","1,571",484,306,256,128,68,156,"3,988"
OCT17,Total,55–59 years,653,992,279,179,169,77,40,106,"2,489"
OCT17,Total,60–64 years,446,713,153,121,90,50,31,88,"1,683"
OCT17,Total,65+ years,489,"1,260",172,159,87,68,25,91,"2,345"
OCT17,Total,All Ages,"22,110","31,562","10,824","6,102","6,281","2,218","1,616","3,136","83,609"
SEP17,Female,0–4 years,"1,070","1,114",684,259,290,60,81,156,"3,710"
SEP17,Female,5–9 years,784,924,544,191,207,49,55,136,"2,889"
SEP17,Female,10–14 years,870,818,387,166,167,35,47,138,"2,624"
SEP17,Female,15–17 years,"1,083",838,378,205,271,99,68,101,"3,035"
SEP17,Female,18–19 years,866,870,310,174,254,85,47,90,"2,689"
SEP17,Female,20–24 years,"1,667","2,264",671,387,563,164,138,161,"6,000"
SEP17,Female,25–29 years,"1,107","2,134",589,382,411,120,100,169,"5,001"
SEP17,Female,30–34 years,"1,150","2,348",672,445,496,113,76,178,"5,457"
SEP17,Female,35–39 years,"1,128","2,194",578,409,393,120,87,160,"5,057"
SEP17,Female,40–44 years,"1,014","1,803",463,334,316,76,63,137,"4,187"
SEP17,Female,45–49 years,797,"1,507",366,258,226,75,51,112,"3,385"
SEP17,Female,50–54 years,530,926,224,171,130,48,44,82,"2,144"
SEP17,Female,55–59 years,315,611,138,98,84,36,19,53,"1,353"
SEP17,Female,60–64 years,200,423,82,48,44,24,9,46,872
SEP17,Female,65+ years,266,748,86,80,51,32,10,44,"1,316"
SEP17,Female,All Females,"12,847","19,522","6,172","3,607","3,903","1,136",895,"1,763","49,719"
SEP17,Male,0–4 years,"1,124","1,214",728,265,281,65,103,179,"3,952"
SEP17,Male,5–9 years,830,"1,050",538,214,204,50,58,167,"3,105"
SEP17,Male,10–14 years,817,770,412,156,185,32,45,146,"2,559"
SEP17,Male,15–17 years,767,597,289,108,169,45,40,76,"2,088"
SEP17,Male,18–19 years,490,529,192,111,136,86,29,51,"1,622"
SEP17,Male,20–24 years,943,955,350,153,285,121,66,52,"2,915"
SEP17,Male,25–29 years,455,718,240,112,133,104,44,47,"1,850"
SEP17,Male,30–34 years,488,818,307,147,169,80,46,62,"2,108"
SEP17,Male,35–39 years,576,935,353,190,201,100,69,52,"2,465"
SEP17,Male,40–44 years,696,890,400,166,195,97,49,82,"2,566"
SEP17,Male,45–49 years,654,783,338,184,181,96,45,56,"2,326"
SEP17,Male,50–54 years,526,622,246,127,112,81,31,60,"1,799"
SEP17,Male,55–59 years,347,375,151,79,81,40,18,48,"1,136"
SEP17,Male,60–64 years,225,278,97,44,37,35,16,41,772
SEP17,Male,65+ years,250,481,103,73,40,29,14,36,"1,023"
SEP17,Male,All Males,"9,188","11,015","4,744","2,129","2,409","1,061",673,"1,155","32,286"
SEP17,Total,0–4 years,"2,194","2,328","1,412",524,571,125,184,335,"7,662"
SEP17,Total,5–9 years,"1,614","1,974","1,082",405,411,99,113,303,"5,994"
SEP17,Total,10–14 years,"1,687","1,588",799,322,352,67,92,284,"5,183"
SEP17,Total,15–17 years,"1,850","1,435",667,313,440,144,108,177,"5,123"
SEP17,Total,18–19 years,"1,356","1,399",502,285,390,171,76,141,"4,311"
SEP17,Total,20–24 years,"2,610","3,219","1,021",540,848,285,204,213,"8,915"
SEP17,Total,25–29 years,"1,562","2,852",829,494,544,224,144,216,"6,851"
SEP17,Total,30–34 years,"1,638","3,166",979,592,665,193,122,240,"7,565"
SEP17,Total,35–39 years,"1,704","3,129",931,599,594,220,156,212,"7,522"
SEP17,Total,40–44 years,"1,710","2,693",863,500,511,173,112,219,"6,753"
SEP17,Total,45–49 years,"1,451","2,290",704,442,407,171,96,168,"5,711"
SEP17,Total,50–54 years,"1,056","1,548",470,298,242,129,75,142,"3,943"
SEP17,Total,55–59 years,662,986,289,177,165,76,37,101,"2,489"
SEP17,Total,60–64 years,425,701,179,92,81,59,25,87,"1,644"
SEP17,Total,65+ years,516,"1,229",189,153,91,61,24,80,"2,339"
SEP17,Total,All Ages,"22,035","30,537","10,916","5,736","6,312","2,197","1,568","2,918","82,005"
AUG17,Female,0–4 years,"1,066","1,149",666,294,284,74,87,170,"3,785"
AUG17,Female,5–9 years,780,992,523,217,222,56,61,140,"2,987"
AUG17,Female,10–14 years,811,817,382,194,181,44,49,131,"2,609"
AUG17,Female,15–17 years,"1,136",860,387,193,276,112,65,103,"3,123"
AUG17,Female,18–19 years,880,874,323,172,266,88,54,75,"2,729"
AUG17,Female,20–24 years,"1,718","2,361",674,402,555,168,142,162,"6,161"
AUG17,Female,25–29 years,"1,103","2,185",597,423,429,118,104,187,"5,127"
AUG17,Female,30–34 years,"1,129","2,373",675,437,462,122,88,190,"5,461"
AUG17,Female,35–39 years,"1,187","2,268",580,442,403,124,87,161,"5,232"
AUG17,Female,40–44 years,"1,019","1,902",476,370,315,91,68,139,"4,371"
AUG17,Female,45–49 years,791,"1,529",380,275,225,76,55,109,"3,435"
AUG17,Female,50–54 years,519,956,242,167,124,53,42,77,"2,170"
AUG17,Female,55–59 years,317,634,131,93,78,31,22,55,"1,360"
AUG17,Female,60–64 years,187,416,68,48,43,25,9,43,837
AUG17,Female,65+ years,254,748,85,83,46,40,10,50,"1,314"
AUG17,Female,All Females,"12,897","20,064","6,189","3,810","3,909","1,222",943,"1,792","50,701"
AUG17,Male,0–4 years,"1,129","1,247",703,292,278,83,107,168,"4,001"
AUG17,Male,5–9 years,829,"1,074",553,217,204,43,64,190,"3,172"
AUG17,Male,10–14 years,782,814,403,157,184,42,52,141,"2,575"
AUG17,Male,15–17 years,783,630,287,119,169,48,42,84,"2,158"
AUG17,Male,18–19 years,513,524,207,103,137,90,28,50,"1,649"
AUG17,Male,20–24 years,918,"1,029",343,155,277,109,71,59,"2,954"
AUG17,Male,25–29 years,438,731,258,113,148,99,47,53,"1,879"
AUG17,Male,30–34 years,517,884,334,151,175,90,47,58,"2,246"
AUG17,Male,35–39 years,596,955,370,159,205,110,61,47,"2,494"
AUG17,Male,40–44 years,704,925,399,187,211,92,53,74,"2,634"
AUG17,Male,45–49 years,676,799,345,170,187,86,51,63,"2,364"
AUG17,Male,50–54 years,521,638,251,131,121,74,35,65,"1,829"
AUG17,Male,55–59 years,349,428,157,95,80,41,22,39,"1,208"
AUG17,Male,60–64 years,235,280,98,51,41,35,14,38,791
AUG17,Male,65+ years,232,503,108,78,39,32,16,36,"1,044"
AUG17,Male,All Males,"9,222","11,461","4,816","2,178","2,456","1,074",710,"1,165","32,998"
AUG17,Total,0–4 years,"2,195","2,396","1,369",586,562,157,194,338,"7,786"
AUG17,Total,5–9 years,"1,609","2,066","1,076",434,426,99,125,330,"6,159"
AUG17,Total,10–14 years,"1,593","1,631",785,351,365,86,101,272,"5,184"
AUG17,Total,15–17 years,"1,919","1,490",674,312,445,160,107,187,"5,281"
AUG17,Total,18–19 years,"1,393","1,398",530,275,403,178,82,125,"4,378"
AUG17,Total,20–24 years,"2,636","3,390","1,017",557,832,277,213,221,"9,115"
AUG17,Total,25–29 years,"1,541","2,916",855,536,577,217,151,240,"7,006"
AUG17,Total,30–34 years,"1,646","3,257","1,009",588,637,212,135,248,"7,707"
AUG17,Total,35–39 years,"1,783","3,223",950,601,608,234,148,208,"7,726"
AUG17,Total,40–44 years,"1,723","2,827",875,557,526,183,121,213,"7,005"
AUG17,Total,45–49 years,"1,467","2,328",725,445,412,162,106,172,"5,799"
AUG17,Total,50–54 years,"1,040","1,594",493,298,245,127,77,142,"3,999"
AUG17,Total,55–59 years,666,"1,062",288,188,158,72,44,94,"2,568"
AUG17,Total,60–64 years,422,696,166,99,84,60,23,81,"1,628"
AUG17,Total,65+ years,486,"1,251",193,161,85,72,26,86,"2,358"
AUG17,Total,All Ages,"22,119","31,525","11,005","5,988","6,365","2,296","1,653","2,957","83,699"
JUL17,Female,0–4 years,"1,091","1,162",624,267,290,82,94,167,"3,774"
JUL17,Female,5–9 years,795,931,505,231,224,63,59,140,"2,945"
JUL17,Female,10–14 years,810,766,378,186,175,52,49,127,"2,542"
JUL17,Female,15–17 years,"1,101",846,348,203,256,127,60,103,"3,034"
JUL17,Female,18–19 years,872,866,302,166,261,82,55,77,"2,676"
JUL17,Female,20–24 years,"1,699","2,317",635,395,523,161,135,157,"6,002"
JUL17,Female,25–29 years,"1,063","2,076",566,375,442,104,102,176,"4,884"
JUL17,Female,30–34 years,"1,121","2,321",642,436,449,131,83,179,"5,342"
JUL17,Female,35–39 years,"1,194","2,240",558,430,419,106,89,172,"5,193"
JUL17,Female,40–44 years,"1,012","1,814",482,358,309,88,65,133,"4,248"
JUL17,Female,45–49 years,807,"1,495",367,270,222,77,54,108,"3,392"
JUL17,Female,50–54 years,520,921,228,166,135,50,36,82,"2,130"
JUL17,Female,55–59 years,315,604,129,100,78,35,23,56,"1,338"
JUL17,Female,60–64 years,191,407,73,64,44,20,10,44,853
JUL17,Female,65+ years,251,692,81,85,46,32,9,46,"1,241"
JUL17,Female,All Females,"12,842","19,458","5,918","3,732","3,873","1,210",923,"1,767","49,594"
JUL17,Male,0–4 years,"1,145","1,201",684,312,294,80,102,162,"3,975"
JUL17,Male,5–9 years,837,"1,050",514,223,217,44,62,158,"3,103"
JUL17,Male,10–14 years,804,816,381,164,183,48,48,140,"2,580"
JUL17,Male,15–17 years,746,622,276,128,177,46,37,78,"2,109"
JUL17,Male,18–19 years,515,492,211,96,126,90,27,42,"1,597"
JUL17,Male,20–24 years,910,961,338,161,255,116,61,59,"2,858"
JUL17,Male,25–29 years,421,712,249,120,149,83,42,54,"1,823"
JUL17,Male,30–34 years,518,796,335,153,164,87,53,66,"2,157"
JUL17,Male,35–39 years,595,921,356,156,210,107,62,48,"2,445"
JUL17,Male,40–44 years,711,895,401,171,193,93,57,72,"2,582"
JUL17,Male,45–49 years,654,799,352,170,183,82,51,65,"2,349"
JUL17,Male,50–54 years,528,605,265,139,120,74,29,65,"1,819"
JUL17,Male,55–59 years,340,409,155,74,88,45,23,45,"1,172"
JUL17,Male,60–64 years,225,287,108,55,42,32,15,38,801
JUL17,Male,65+ years,225,486,107,78,34,33,14,36,"1,013"
JUL17,Male,All Males,"9,174","11,052","4,732","2,200","2,435","1,060",683,"1,128","32,383"
JUL17,Total,0–4 years,"2,236","2,363","1,308",579,584,162,196,329,"7,749"
JUL17,Total,5–9 years,"1,632","1,981","1,019",454,441,107,121,298,"6,048"
JUL17,Total,10–14 years,"1,614","1,582",759,350,358,100,97,267,"5,122"
JUL17,Total,15–17 years,"1,847","1,468",624,331,433,173,97,181,"5,143"
JUL17,Total,18–19 years,"1,387","1,358",513,262,387,172,82,119,"4,273"
JUL17,Total,20–24 years,"2,609","3,278",973,556,778,277,196,216,"8,860"
JUL17,Total,25–29 years,"1,484","2,788",815,495,591,187,144,230,"6,707"
JUL17,Total,30–34 years,"1,639","3,117",977,589,613,218,136,245,"7,499"
JUL17,Total,35–39 years,"1,789","3,161",914,586,629,213,151,220,"7,638"
JUL17,Total,40–44 years,"1,723","2,709",883,529,502,181,122,205,"6,830"
JUL17,Total,45–49 years,"1,461","2,294",719,440,405,159,105,173,"5,741"
JUL17,Total,50–54 years,"1,048","1,526",493,305,255,124,65,147,"3,949"
JUL17,Total,55–59 years,655,"1,013",284,174,166,80,46,101,"2,510"
JUL17,Total,60–64 years,416,694,181,119,86,52,25,82,"1,654"
JUL17,Total,65+ years,476,"1,178",188,163,80,65,23,82,"2,254"
JUL17,Total,All Ages,"22,016","30,510","10,650","5,932","6,308","2,270","1,606","2,895","81,977"
,,,,,,,,,,,
Note:  Data are based on a snapshot taken on 12 Aug 2021.,,,,,,,,,,,
